FID,FID_,ComuneCata,TipoColtur,Variet_,Bodenart__,Humus____,pH_Wert__i,Karbonate_,Kalkbedarf,Phosphat__,Kali__K_O_,Magnesium_,Bor__B__im,Mangan__Mn,Kupfer__Cu,Zink__Zn__,NUM,ID_string,ID_suolo,Num_Soil,Soil_newCl,Schluff,Tonig,Sand,x_Coord,y_Coord
4596,8277,683 - Lana,01 - Obstbau,45 - Verschiedene,schwach lehmiger Sand,3.5,6.7,+  geringer bis mittlerer Karbonatgehalt,0,26,27,29,1.25,85,60,37,1853/47,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,667304,5162824
4597,8278,683 - Lana,01 - Obstbau,03 - Braeburn,humoser lehmiger Sand,4.3,6.8,+  geringer bis mittlerer Karbonatgehalt,0,23,12,28,0.91,41,42,40,1990,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666341,5162836
4598,8279,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.9,6.7,++  hoher Karbonatgehalt,0,48,24,22,0.92,30,44,60,1991,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666318,5162828
4599,8280,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.3,6.7,+  geringer bis mittlerer Karbonatgehalt,0,33,16,26,1.18,76,45,28,2355,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666126,5162815
4600,8281,683 - Lana,01 - Obstbau,03 - Braeburn,humoser lehmiger Sand,5.4,6.8,+  geringer bis mittlerer Karbonatgehalt,0,29,14,42,1.2,104,76,41,1993,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666251,5162815
4601,8282,683 - Lana,01 - Obstbau,03 - Braeburn,humoser lehmiger Sand,4.1,6.9,+  geringer bis mittlerer Karbonatgehalt,0,37,28,28,0.71,55,38,27,1848/42,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,667021,5162795
4602,8283,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.4,6.5,+  geringer bis mittlerer Karbonatgehalt,0,24,32,27,1.4,72,462,43,2395/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,665651,5162807
4603,8284,683 - Lana,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.5,6.9,++  hoher Karbonatgehalt,0,34,21,29,1.26,35,396,36,2372,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666034,5162790
4604,8285,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.4,6.7,+  geringer bis mittlerer Karbonatgehalt,0,17,17,40,1.49,123,62,43,1950/2,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666678,5162752
4605,8286,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.5,6.5,+  geringer bis mittlerer Karbonatgehalt,0,31,16,43,1.54,97,59,33,2360,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666185,5162772
4606,8287,683 - Lana,01 - Obstbau,03 - Braeburn,schluffiger Sand,1.6,6.3,0  kein freies Karbonat,0,10,14,14,0.36,40,49,25,1853/50,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667318,5162794
4607,8289,683 - Lana,01 - Obstbau,10 - Pink Lady,schluffiger Sand,2.9,6.7,+  geringer bis mittlerer Karbonatgehalt,0,33,9,27,0.54,48,49,19,2391/2,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,665748,5162782
4608,8290,683 - Lana,01 - Obstbau,03 - Braeburn,schluffiger Sand,1.6,6.3,0  kein freies Karbonat,0,10,14,14,0.36,40,49,25,1853/51,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667323,5162784
4609,8291,683 - Lana,01 - Obstbau,45 - Verschiedene,schluffiger Sand,3.9,6.6,+  geringer bis mittlerer Karbonatgehalt,0,26,18,20,0.8,41,49,19,1848/56,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667198,5162727
4610,8292,683 - Lana,01 - Obstbau,26 - Granny Smith,humoser lehmiger Sand,4.1,6.1,0  kein freies Karbonat,0,20,9,17,0.53,55,48,39,1873/8,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666890,5162764
4611,8293,683 - Lana,01 - Obstbau,19 - Gala,schluffiger Sand,2.3,6.6,+  geringer bis mittlerer Karbonatgehalt,0,26,15,28,0.38,84,14,46,1848/43,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667057,5162739
4612,8294,683 - Lana,01 - Obstbau,18 - Fuji,schluffiger Sand,3,6.3,+  geringer bis mittlerer Karbonatgehalt,0,29,24,18,0.4,29,30,26,1853/53,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667333,5162762
4613,8295,683 - Lana,01 - Obstbau,18 - Fuji,humoser lehmiger Sand,5.3,6.4,+  geringer bis mittlerer Karbonatgehalt,0,9,17,23,1.56,91,27,23,1985/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666411,5162771
4614,8296,683 - Lana,01 - Obstbau,03 - Braeburn,humoser lehmiger Sand,4.1,6.9,+  geringer bis mittlerer Karbonatgehalt,0,37,28,28,0.71,55,38,27,1848/68,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666947,5162759
4615,8297,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Sand,6.5,6.7,++  hoher Karbonatgehalt,0,56,22,28,0.88,15,378,90,2397,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35,5,60,665658,5162736
4616,8298,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.5,6.7,+  geringer bis mittlerer Karbonatgehalt,0,16,14,38,1.04,116,64,24,2366,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666068,5162727
4617,8299,683 - Lana,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.7,6.8,+  geringer bis mittlerer Karbonatgehalt,0,23,28,40,1.69,112,57,30,1983,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666339,5162758
4618,8300,683 - Lana,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.8,6.1,+  geringer bis mittlerer Karbonatgehalt,0,44,24,19,0.7,39,489,100,2421/5,25,umifero Sabbioso franco,25,lehmiger Sand,30,20,50,665567,5162704
4619,8301,683 - Lana,01 - Obstbau,18 - Fuji,humoser lehmiger Sand,5.3,6.4,+  geringer bis mittlerer Karbonatgehalt,0,9,17,23,1.56,91,27,23,1984,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666399,5162728
4620,8302,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.4,6.7,+  geringer bis mittlerer Karbonatgehalt,0,17,17,40,1.49,123,62,43,1985/7,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666608,5162737
4621,8303,683 - Lana,01 - Obstbau, ,lehmiger Sand,3.6,7,+++  sehr hoher Karbonatgehalt,0,47,22,22,0.82,18,19,39,1876/4,17,Sabbioso franco,17,lehmiger Sand,30,20,50,666725,5162708
4622,8304,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Sand,6.5,6.7,++  hoher Karbonatgehalt,0,56,22,28,0.88,15,378,90,2398,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35,5,60,665641,5162747
4623,8305,683 - Lana,01 - Obstbau,26 - Granny Smith,schluffiger Sand,2.6,6.8,+  geringer bis mittlerer Karbonatgehalt,0,23,39,14,0.81,40,33,31,1853/55,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667346,5162740
4624,8306,683 - Lana,01 - Obstbau,39 - Red Delicious Stan,humoser lehmiger Sand,5.7,6.8,+  geringer bis mittlerer Karbonatgehalt,0,23,28,40,1.69,112,57,30,1982,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666354,5162709
4625,8307,683 - Lana,01 - Obstbau,45 - Verschiedene,schluffiger Sand,1.8,6.4,+  geringer bis mittlerer Karbonatgehalt,0,23,18,14,0.73,44,29,24,1848/64,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667333,5162645
4626,8308,683 - Lana,01 - Obstbau,26 - Granny Smith,humoser lehmiger Sand,4.1,6.1,0  kein freies Karbonat,0,20,9,17,0.53,55,48,39,1873/7,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666953,5162703
4627,8309,683 - Lana,01 - Obstbau, ,lehmiger Sand,3.5,6.9,+  geringer bis mittlerer Karbonatgehalt,0,29,19,24,0.76,41,15,27,1951/2,17,Sabbioso franco,17,lehmiger Sand,30,20,50,666613,5162707
4628,8310,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.4,6.7,+  geringer bis mittlerer Karbonatgehalt,0,17,17,40,1.49,123,62,43,1985/8,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666545,5162707
4629,8311,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.6,6.3,0  kein freies Karbonat,0,16,14,33,1.03,140,39,15,1981,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666325,5162647
4630,8312,683 - Lana,01 - Obstbau,45 - Verschiedene,schwach lehmiger Sand,3.4,7.3,+++  sehr hoher Karbonatgehalt,0,17,10,23,0.99,42,13,15,1848/36,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,666827,5162642
4631,8313,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Sand,6.8,6.4,+  geringer bis mittlerer Karbonatgehalt,0,20,9,27,0.75,34,491,51,2385,12,mediamente dotato di humus Sabbioso limoso,12,schluffiger Sand,35,5,60,665746,5162677
4632,8314,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.4,6.7,+  geringer bis mittlerer Karbonatgehalt,0,17,17,40,1.49,123,62,43,1985/9,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666494,5162690
4633,8315,683 - Lana,01 - Obstbau, ,humoser lehmiger Sand,5.3,6.9,+  geringer bis mittlerer Karbonatgehalt,0,20,16,29,1.02,79,65,20,2438,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666161,5162670
4634,8316,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.4,6.6,+  geringer bis mittlerer Karbonatgehalt,0,17,15,28,0.97,98,62,20,2439,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666227,5162671
4635,8317,683 - Lana,01 - Obstbau,03 - Braeburn,schluffiger Sand,3.6,6.6,+  geringer bis mittlerer Karbonatgehalt,0,44,29,23,0.7,65,37,40,1848/57,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667213,5162667
4636,8318,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,6.4,6.7,+  geringer bis mittlerer Karbonatgehalt,0,17,17,40,1.49,123,62,43,1985/10,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666446,5162679
4637,8319,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser schwach lehmiger Sand,7.8,6.7,+  geringer bis mittlerer Karbonatgehalt,0,24,22,28,0.98,35,835,40,2388/4,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20,7,73,665714,5162661
4638,8320,683 - Lana,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,8.8,6.1,+  geringer bis mittlerer Karbonatgehalt,0,44,24,19,0.7,39,489,100,2421/4,25,umifero Sabbioso franco,25,lehmiger Sand,30,20,50,665565,5162655
4639,8321,683 - Lana,01 - Obstbau,18 - Fuji,schwach lehmiger Sand,3.4,6.8,+  geringer bis mittlerer Karbonatgehalt,0,16,11,38,0.85,64,49,18,1980,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,666378,5162638
4640,8322,683 - Lana,01 - Obstbau,19 - Gala,schluffiger Sand,3.5,6.9,++  hoher Karbonatgehalt,0,18,12,22,0.44,31,24,14,1952/1,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,666706,5162648
4641,8323,683 - Lana,01 - Obstbau,19 - Gala,schluffiger Sand,3.5,6.9,++  hoher Karbonatgehalt,0,18,12,22,0.44,31,24,14,1953/1,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,666612,5162626
4642,8324,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.1,5,0  kein freies Karbonat,40,20,21,15,0.44,52,42,19,1873/10,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,667006,5162635
4643,8325,683 - Lana,01 - Obstbau,39 - Red Delicious Stan,lehmiger Sand,1.6,5.9,0  kein freies Karbonat,5,14,20,18,0.41,47,59,22,2388/2,17,Sabbioso franco,17,lehmiger Sand,30,20,50,665646,5162613
4644,8326,683 - Lana,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,5.6,6.3,0  kein freies Karbonat,0,16,14,33,1.03,140,39,15,2441,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,666217,5162615
4645,8327,683 - Lana,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.3,7.1,+  geringer bis mittlerer Karbonatgehalt,0,18,33,26,1.07,62,36,27,1873/6,17,Sabbioso franco,17,lehmiger Sand,30,20,50,666955,5162631
4646,8328,683 - Lana,01 - Obstbau,26 - Granny Smith,schluffiger Sand,3.1,6.5,+  geringer bis mittlerer Karbonatgehalt,0,22,33,13,0.66,42,48,23,1848/63,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,667397,5162607
4647,8329,683 - Lana,01 - Obstbau,23 - Golden Delicious,schluffiger Sand,4,6.3,+  geringer bis mittlerer Karbonatgehalt,0,44,57,26,1.27,89,273,50,2497/8,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,665593,5162633
4648,8330,683 - Lana,01 - Obstbau,45 - Verschiedene,schluffiger Sand,3.1,7.3,+  geringer bis mittlerer Karbonatgehalt,0,6,17,20,0.64,34,13,8,1952/2,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,666725,5162592
4649,8331,683 - Lana,01 - Obstbau,03 - Braeburn,schluffiger Sand,1.1,6.6,+  geringer bis mittlerer Karbonatgehalt,0,24,19,14,0.55,78,20,28,2659,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,666777,5162566
4650,8332,683 - Lana,01 - Obstbau,23 - Golden Delicious,schluffiger Sand,4,6.3,+  geringer bis mittlerer Karbonatgehalt,0,44,57,26,1.27,89,273,50,2497/4,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,665554,5162555
4651,8333,683 - Lana,01 - Obstbau,23 - Golden Delicious,schluffiger Sand,4,6.3,+  geringer bis mittlerer Karbonatgehalt,0,44,57,26,1.27,89,273,50,2497/1,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,665606,5162579
4652,8334,683 - Lana,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,6.8,6.7,+  geringer bis mittlerer Karbonatgehalt,0,27,18,24,1.1,48,291,48,2429,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,665909,5162602
